timestamp,shift,ambient_temp_C,ambient_humidity_pct,khs_innofill_speed_bph,khs_innofill_product_temp_C,khs_innofill_co2_pressure_bar,khs_innofill_fill_level_deviation_mm,khs_innofill_status,krones_checkmat_throughput_bph,krones_checkmat_reject_rate_pct,krones_checkmat_camera_temp_C,krones_checkmat_status,sidel_sbo_blow_cycle_time_s,sidel_sbo_oven_temp_C,sidel_sbo_stretch_pressure_bar,sidel_sbo_output_rate_bph,sidel_sbo_status,tetrapak_past_inlet_temp_C,tetrapak_past_outlet_temp_C,tetrapak_past_hold_time_s,tetrapak_past_flow_rate_Lhr,tetrapak_past_status,krones_variopac_film_tension_N,krones_variopac_tunnel_temp_C,krones_variopac_speed_packs_min,krones_variopac_film_remaining_pct,krones_variopac_status,heuft_spectrum_belt_speed_ms,heuft_spectrum_motor_current_A,heuft_spectrum_vibration_mms,heuft_spectrum_jam_count,heuft_spectrum_status,overall_risk_level
3/3/2024 10:10,Morning,27.1,71,0,10.16,0,0.45,Idle,0,0.68,34.4,Idle,1.733,104.8,39.05,2078,Running,3.61,72.41,15.39,4980,Running,12.86,180.2,40.7,41.6,Running,1.136,11.88,2.038,0,Running,Medium
3/3/2024 10:20,Morning,29.2,60.5,0,10.83,0,-0.13,Idle,0,0.6,35.2,Idle,1.764,99.5,38.78,2041,Running,4.14,71.21,14.92,5030,Running,12.84,183,36.1,39.5,Running,1.197,11.61,1.883,1,Running,Medium
3/3/2024 10:30,Morning,29.3,68.1,0,8.81,0,-0.45,Idle,0,0.55,34.5,Idle,1.826,107.7,38.74,1971,Running,4.21,70.88,15.15,5167,Running,11.83,184.8,37,40.1,Running,1.171,10.95,2.581,0,Running,Medium
3/3/2024 10:40,Morning,24.1,59.4,0,10.21,0,-1.08,Idle,0,0.55,37.9,Idle,1.816,103.2,38,1982,Running,4.6,72.09,14.7,4788,Running,11.96,177.3,40.9,39.8,Running,1.231,12.47,2.671,0,Running,Medium
3/3/2024 10:50,Morning,32.2,69.6,0,10.71,0,-0.36,Idle,0,0.63,30.6,Idle,1.808,107.1,38.62,1991,Running,3.59,71.74,15.07,5041,Running,11.99,175.8,42.9,38.2,Running,1.234,12.46,2.516,0,Running,Medium
3/3/2024 11:00,Morning,28.2,63.5,0,10.07,0,-0.11,Idle,0,0.58,33.9,Idle,1.75,105.1,40.41,2057,Running,4.55,72.5,15.04,5214,Running,12,171.4,40.3,39.7,Running,1.203,11.51,2.679,0,Running,Medium
3/3/2024 11:10,Morning,34.9,66,0,10.85,0,-0.49,Idle,0,0.55,33.3,Idle,1.791,100.4,37.57,2010,Running,3.73,71.94,15.48,5028,Running,11.53,180.6,38.8,39.4,Running,1.241,11.12,2.161,0,Running,Medium
3/3/2024 11:20,Morning,30.4,63.2,601,9.59,3.006,-0.07,Running,591,0.4,35.4,Running,1.691,105.5,38.21,2129,Running,3.33,72.16,15.48,5165,Running,11.46,182.3,36.3,39.4,Running,1.21,13.24,2.217,0,Running,Low
3/3/2024 11:30,Morning,28.1,68.5,609,11.13,3.053,0.04,Running,600,0.81,35.2,Running,1.809,111.6,36.37,1990,Running,4.36,70.7,15.25,4937,Running,12.62,173.4,38.4,39,Running,1.156,12.2,2.537,0,Running,Low
3/3/2024 11:40,Morning,25.9,64.1,588,11.84,2.993,-0.11,Running,571,0.39,38.2,Running,1.871,106.5,36.7,1924,Running,4.65,73.51,14.82,4997,Running,12.54,187.1,40.3,40.8,Running,1.19,12.32,3.027,0,Running,Low
3/3/2024 11:50,Morning,27.7,75.8,631,9.71,3.049,-0.33,Running,631,0.47,38.9,Running,1.726,104.8,38.15,2085,Running,5.29,71.87,15.37,5003,Running,12.54,175.9,38.3,39.7,Running,1.207,12.35,2.668,0,Running,Low
3/3/2024 12:00,Morning,28.4,72.1,585,9.64,3.006,0.08,Running,571,0.33,33.5,Running,1.771,108.2,39.66,2033,Running,3.4,72.56,14.95,4778,Running,11.97,169.5,38.1,38.4,Running,1.246,11.04,2.682,0,Running,Low
3/3/2024 12:10,Morning,32.4,58.5,582,11.16,2.802,0.22,Running,570,0.55,35,Running,1.816,105.6,37.62,1982,Running,4.35,71.33,14.46,4883,Running,12.95,187.5,39.9,38.3,Running,1.211,13.2,2.178,0,Running,Low
3/3/2024 12:20,Morning,31.7,66,617,11.26,2.906,-0.55,Running,604,0.52,35.4,Running,1.863,105.6,37.65,1933,Running,3.8,72.25,14.8,4890,Running,11.99,170.1,42.9,39.7,Running,1.171,11.68,2.627,0,Running,Low
3/3/2024 12:30,Morning,29.4,68.7,612,9.58,2.986,0.71,Running,598,0.58,33.4,Running,1.778,101.7,37.39,2025,Running,4.39,70.96,15.04,5082,Running,12.43,184.8,41.4,38.6,Running,1.248,12.66,2.145,0,Running,Low
3/3/2024 12:40,Morning,33.3,62.7,609,9.66,2.879,-0.05,Running,591,0.33,36.3,Running,1.765,105.7,37.2,2039,Running,3.26,72.36,15.46,5087,Running,11.31,183.6,40.6,36.3,Running,1.219,13.17,3.03,0,Running,Low
3/3/2024 12:50,Morning,22,71.1,609,9.77,3.06,0.01,Running,604,0.61,34.5,Running,1.702,108.1,38.44,2116,Running,3.37,71.72,14.91,5032,Running,11.89,181.6,40.4,38.3,Running,1.277,12.07,2.196,1,Running,Low
3/3/2024 13:00,Morning,29.4,70.5,600,8.92,3.153,0.35,Running,599,0.42,32.9,Running,1.805,102.5,35.75,1994,Running,3.61,72.02,14.4,5082,Running,11.92,177.4,41.1,38.4,Running,1.204,11.05,2.261,1,Running,Low
3/3/2024 13:10,Morning,31.8,64.6,587,9.27,3.122,0.12,Running,573,0.49,34.4,Running,1.902,109.3,39.92,1893,Running,4.04,72.56,15.03,4984,Running,11.97,182.5,39.8,38.6,Running,1.148,10.01,2.058,0,Running,Low
3/3/2024 13:20,Morning,29.6,69.9,601,9.2,2.979,0.48,Running,595,0.59,33,Running,1.814,104.7,37,1985,Running,3.68,71.01,15.06,5120,Running,11.34,185.2,39.2,36.4,Running,1.259,11.97,2.526,0,Running,Low
3/3/2024 13:30,Morning,24,52.9,590,9.39,3.149,0.14,Running,585,0.53,37.1,Running,1.799,102.3,39.08,2001,Running,4.33,71.45,15.09,5001,Running,12.35,175.1,41.5,36.1,Running,1.171,12.2,2.513,0,Running,Low
3/3/2024 13:40,Morning,32.2,71.8,615,9.97,3.015,-0.31,Running,612,0.53,38.8,Running,1.816,108,36.1,1982,Running,4.51,72.37,15.46,5006,Running,12.51,184.9,39.5,35.5,Running,1.215,11.54,2.954,0,Running,Low
3/3/2024 13:50,Morning,30.3,69.4,598,10.19,2.966,0.18,Running,587,0.58,35.5,Running,1.799,104.1,39,2001,Running,4.3,73.68,15.51,4973,Running,11.63,184.7,37.6,36.5,Running,1.209,12.11,2.733,1,Running,Low
3/3/2024 14:00,Afternoon,29,59.6,588,11.24,2.939,-0.57,Running,575,0.54,35.2,Running,1.759,107.3,39.01,2046,Running,4.81,71.89,14.7,5068,Running,11.43,181.5,42.9,36.8,Running,1.202,12.34,2.263,0,Running,Low
3/3/2024 14:10,Afternoon,28.3,66.3,595,9.2,2.97,0.05,Running,583,0.47,35.3,Running,1.841,104.1,38.58,1955,Running,4.21,72.47,14.69,4958,Running,11.62,177.3,36.3,35.3,Running,1.192,12.8,2.762,0,Running,Low
3/3/2024 14:20,Afternoon,34,54.9,606,10.79,2.961,-0.02,Running,601,0.48,37.4,Running,1.811,104.8,36.51,1988,Running,3.39,71.91,14.48,5098,Running,12.25,184.7,43,35.5,Running,1.117,11.82,2.127,1,Running,Low
3/3/2024 14:30,Afternoon,29.3,61.2,592,9.83,3.017,-0.1,Running,588,0.52,37.3,Running,1.801,106.5,38.37,1999,Running,4.68,73.55,15.35,4887,Running,11.7,182.5,41,33.4,Running,1.15,11.96,2.284,0,Running,Low
3/3/2024 14:40,Afternoon,27.3,70.5,588,9.96,3.016,-0.06,Running,573,0.41,34.8,Running,1.751,105.9,36.23,2056,Running,3.7,70.6,15.72,4890,Running,11.93,174.9,38.1,36.8,Running,1.256,11.86,2.536,0,Running,Low
3/3/2024 14:50,Afternoon,25.6,64.9,604,10.54,3,-0.94,Running,592,0.6,35.5,Running,1.865,99,37.62,1930,Running,4.46,72.08,14.84,5069,Running,11.46,178.2,40,33.5,Running,1.221,12.03,2.16,0,Running,Low
3/3/2024 15:00,Afternoon,30.3,64.7,604,9.1,3.044,-0.27,Running,602,0.53,36.3,Running,1.833,101.6,39.54,1964,Running,4.79,70.7,14.88,4991,Running,12.99,184.1,39.1,35.3,Running,1.295,11.59,2.819,0,Running,Low
3/3/2024 15:10,Afternoon,31,65.2,592,10.31,3.119,0.05,Running,589,0.51,32.7,Running,1.772,107.8,39.2,2031,Running,4.23,69.99,15.73,4955,Running,12.04,180.6,41.6,34.9,Running,1.148,11.59,3.184,0,Running,Low
3/3/2024 15:20,Afternoon,28.2,64.6,593,10.13,3.095,0.08,Running,593,0.62,37.4,Running,1.85,104.6,38.02,1946,Running,3.25,72.24,15.25,5089,Running,12.57,185.4,41.6,34.6,Running,1.198,11.64,2.412,0,Running,Low
3/3/2024 15:30,Afternoon,26.3,69.9,603,10.39,2.852,-0.51,Running,599,0.49,38.5,Running,1.775,103.4,36.54,2028,Running,3.54,72.11,15.22,4939,Running,12.25,178.3,40.9,34.4,Running,1.258,12.13,2.304,0,Running,Low
3/3/2024 15:40,Afternoon,32,61.9,578,10.23,2.745,0.63,Running,568,0.48,37.3,Running,1.761,100.9,38.97,2044,Running,4.66,71.77,14.4,4980,Running,11.98,175,41.5,33.1,Running,1.172,11.32,2.461,0,Running,Low
3/3/2024 15:50,Afternoon,25.3,67.1,579,11.96,3.093,-0.43,Running,572,0.45,32.5,Running,1.762,101.8,38.03,2043,Running,3.92,71.92,15.34,5140,Running,11.95,191,39.8,33.6,Running,1.176,11.64,2.333,1,Running,Low
3/3/2024 16:00,Afternoon,33.9,59.3,589,9.49,2.863,0.48,Running,583,0.53,31.1,Running,1.711,98.9,34.52,2103,Running,4.04,74.48,14.54,5154,Running,11.64,171.6,43.5,34.7,Running,1.185,13.45,2.579,0,Running,Low
3/3/2024 16:10,Afternoon,25.8,68.7,597,9.58,2.978,0.21,Running,580,0.53,36.4,Running,1.824,104.7,39.17,1974,Running,4.38,71.79,14.43,5157,Running,11.77,177.5,42.4,34.8,Running,1.178,12.72,2.103,0,Running,Low
3/3/2024 16:20,Afternoon,24.2,63.4,605,9.5,2.883,-0.32,Running,596,0.43,33.5,Running,1.708,103.2,37.96,2107,Running,4.35,72.41,14.83,4972,Running,11.5,181.4,39,32.9,Running,1.227,20.26,9.582,0,Warning,Medium
3/3/2024 16:30,Afternoon,24.5,64.8,622,9.56,2.82,0.89,Running,617,0.48,35.6,Running,1.739,102.1,39.8,2071,Running,4.14,71.48,14.71,5123,Running,11.44,184.9,41.6,31.6,Running,1.111,22.32,10.02,0,Warning,Medium
3/3/2024 16:40,Afternoon,24.7,63.2,613,9.49,3.054,-0.6,Running,598,0.43,38.1,Running,1.696,104.8,36.36,2122,Running,3.9,72.24,14.89,4905,Running,13.04,183.2,41.4,32.2,Running,1.282,18.37,7.687,0,Warning,Medium
3/3/2024 16:50,Afternoon,27.3,63.8,598,10.95,3.076,0.46,Running,594,0.43,33.7,Running,1.796,106.1,33.23,2005,Running,3.84,71.81,14.28,4909,Running,12.14,191.6,39.5,34.6,Running,1.152,18.15,6.341,0,Warning,Medium
3/3/2024 17:00,Afternoon,26.6,60,600,11.14,2.942,0.5,Running,592,0.33,34.2,Running,1.792,111.3,38.42,2008,Running,4.43,71.67,15.48,4765,Running,12.73,179.4,39.3,31.9,Running,1.094,19.22,6.939,0,Warning,Medium
3/3/2024 17:10,Afternoon,31.1,66.6,585,9.54,2.741,-0.34,Running,584,0.48,35.6,Running,1.784,100.5,38.44,2018,Running,4.28,73.46,15.56,5167,Running,11.6,175.6,42.4,32.3,Running,1.199,16.54,7.402,0,Warning,Medium
3/3/2024 17:20,Afternoon,30.6,67.8,600,9.33,2.945,0.7,Running,582,0.33,32.4,Running,1.748,108.5,35.46,2060,Running,3.87,72.94,14.03,4914,Running,11.37,178.9,40,33.6,Running,1.181,21.34,6.911,0,Warning,Medium
3/3/2024 17:30,Afternoon,27.3,58.3,596,10.38,3.039,-0.13,Running,583,0.45,33.5,Running,1.741,107.9,36.53,2067,Running,4.54,72.11,15.49,4987,Running,11.51,178.4,40.5,31.5,Running,1.191,18.11,9.109,0,Warning,Medium
3/3/2024 17:40,Afternoon,37.3,62,605,9.56,2.852,0.14,Running,598,0.44,35,Running,1.823,102.7,42.13,1975,Running,3.94,70.16,14.59,4909,Running,11.79,179.7,42.8,31.7,Running,1.216,18.23,9.569,0,Warning,Medium
3/3/2024 17:50,Afternoon,27.3,65.2,588,10.51,3.018,0.13,Running,575,0.61,34.4,Running,1.772,105.6,37.54,2031,Running,3.57,71.71,15.43,5070,Running,12.02,175.1,45.1,32.4,Running,1.232,21.19,10.219,0,Warning,Medium
3/3/2024 18:00,Afternoon,27.7,62,608,10.16,2.998,-0.07,Running,603,0.4,36.2,Running,1.816,103.6,39.1,1983,Running,3.62,74.16,14.97,4962,Running,11.92,183.9,38.9,33.2,Running,1.284,20.36,6.964,0,Warning,Medium
3/3/2024 18:10,Afternoon,24.2,63.9,623,8.79,3.058,0.41,Running,618,0.42,40.5,Running,1.756,105.6,37.02,2050,Running,3.51,71.82,15.01,4870,Running,11.61,181.9,39.6,30.6,Running,1.165,20.06,9.534,0,Warning,Medium
3/3/2024 18:20,Afternoon,27.8,73.1,598,11.24,3.012,0.4,Running,582,0.46,35.2,Running,1.809,109.5,34.86,1990,Running,3.86,72.88,14.91,5044,Running,12.04,173.7,40.1,32.5,Running,1.239,17.42,9.952,0,Warning,Medium
3/3/2024 18:30,Afternoon,28.9,59.9,606,11.44,2.903,-0.87,Running,597,0.44,33.3,Running,1.865,106.8,37.74,1930,Running,4.62,73.15,15.61,4857,Running,12.09,184.8,40.2,30.6,Running,1.235,16.9,7.205,1,Warning,Medium
3/3/2024 18:40,Afternoon,24.4,53.4,610,9.51,3.12,0.65,Running,601,0.64,37.8,Running,1.829,106.5,37.6,1968,Running,3.6,72.18,14.38,4916,Running,12.35,175.9,40.8,29.8,Running,1.068,19.07,7.212,0,Warning,Medium
3/3/2024 18:50,Afternoon,26.5,62,594,9.69,2.984,-0.83,Running,583,0.39,31.8,Running,1.779,103.7,37.4,2023,Running,4.09,71.33,15.3,4789,Running,12.74,174.1,39,30.8,Running,1.158,13.26,2.674,0,Running,Low
3/3/2024 19:00,Afternoon,29,63.4,603,10.23,2.997,0.52,Running,602,0.46,32.2,Running,1.813,100.5,37.83,1986,Running,3.67,70.05,15.55,4858,Running,11.82,180.4,37.5,29.2,Running,1.136,13.57,2.312,0,Running,Low
3/3/2024 19:10,Afternoon,26.4,62.6,600,10.27,2.907,0.56,Running,597,0.53,33.8,Running,1.788,104.4,38.4,2013,Running,3.87,72.55,15.36,5018,Running,12.61,171.2,43.5,30.6,Running,1.222,12.27,2.44,0,Running,Low
3/3/2024 19:20,Afternoon,25.8,66.3,601,10.53,2.956,-0.55,Running,596,0.59,34.4,Running,1.8,108.6,37.77,2000,Running,3.24,71.35,16.16,4804,Running,12.03,182.9,41.2,33.1,Running,1.217,12.69,3.009,0,Running,Low
3/3/2024 19:30,Afternoon,30.3,59.9,588,11.61,2.912,-0.21,Running,583,0.46,33.8,Running,1.784,100.4,36.1,2018,Running,3.89,72.14,14.74,4852,Running,11.24,165.8,39.2,30.9,Running,1.218,12.25,3.097,0,Running,Low
3/3/2024 19:40,Afternoon,24.2,59.1,600,9.86,2.983,-0.55,Running,591,0.31,34.9,Running,1.792,101.8,38.73,2009,Running,3.9,71,15.48,5000,Running,12.89,174.9,40.9,29.5,Running,1.185,13.12,1.852,0,Running,Low
3/3/2024 19:50,Afternoon,24.7,61.6,607,9.36,3.171,-0.11,Running,606,0.48,35.5,Running,1.811,105.4,35.08,1988,Running,4.27,71.79,14.95,4946,Running,13.14,187.9,43.7,30.4,Running,1.19,12.35,2.534,0,Running,Low
3/3/2024 20:00,Afternoon,28.5,61.7,622,8.9,2.863,-0.15,Running,616,0.64,37.1,Running,1.75,102,34.92,2057,Running,4.11,72.03,15.62,5199,Running,12.31,176.6,38.4,28.2,Running,1.199,12.64,3.375,0,Running,Low
3/3/2024 20:10,Afternoon,30.5,75.6,614,9.42,2.839,0.39,Running,609,0.53,35.2,Running,1.749,102.6,39.11,2058,Running,3.4,72.21,15,5183,Running,12.04,177.4,40.4,28.2,Running,1.18,11.09,2.644,0,Running,Low
3/3/2024 20:20,Afternoon,28.9,72.8,632,9.97,3.147,0.66,Running,630,0.52,33.9,Running,1.731,103.7,38.76,2080,Running,4.54,71.11,14.81,4913,Running,11.86,186.4,37.2,28.7,Running,1.239,11.82,2.506,1,Running,Low
3/3/2024 20:30,Afternoon,27.3,56.7,588,11.44,2.979,0.7,Running,576,0.39,37,Running,1.72,100.9,37.91,2093,Running,4.11,72.96,15.65,5056,Running,11.77,176,39.8,28.7,Running,1.147,12.65,2.894,0,Running,Low
3/3/2024 20:40,Afternoon,27.1,55.4,613,9.59,2.933,-0.28,Running,610,0.38,33.4,Running,1.739,102.1,35.91,2070,Running,4.1,71.52,14.75,5075,Running,12.61,183.8,41.2,27.1,Running,1.161,12.58,2.565,0,Running,Low
3/3/2024 20:50,Afternoon,31,64.6,603,10.18,3.104,-0.1,Running,588,0.5,31.7,Running,1.808,107.1,36.94,1991,Running,4,70.66,14.29,4940,Running,11.99,185.9,37.8,27.9,Running,1.206,12.72,2.713,0,Running,Low
3/3/2024 21:00,Afternoon,30.6,74.6,633,9.99,2.939,-0.84,Running,620,0.36,37.4,Running,1.755,101.1,37.61,2051,Running,3.74,71.91,14.74,4850,Running,12.84,182.4,39.6,27.9,Running,1.182,12.1,2.437,1,Running,Low
3/3/2024 21:10,Afternoon,28.1,68.3,588,10.95,3.183,-0.4,Running,576,0.58,37.3,Running,1.826,100.2,35.61,1972,Running,4.11,72.03,15.31,4999,Running,12.02,172.8,41.6,29.4,Running,1.145,11.48,2.561,0,Running,Low
3/3/2024 21:20,Afternoon,27.2,64.8,587,12.02,3.068,0.48,Running,587,0.42,33.4,Running,1.802,103.1,36.89,1998,Running,4.24,72.13,15.7,4983,Running,11.79,177,41.2,26.4,Running,1.227,11.95,2.628,0,Running,Low
3/3/2024 21:30,Afternoon,28.1,62.7,591,9.58,2.951,0.81,Running,588,0.5,34.2,Running,1.702,107.2,38.98,2116,Running,3.13,73.09,15.06,4956,Running,11.7,193.6,37.7,26.1,Running,1.171,12.04,2.76,0,Running,Low
3/3/2024 21:40,Afternoon,25.8,70.4,568,9.61,3.216,-0.62,Running,563,0.31,33.2,Running,1.833,104.4,40.14,1964,Running,3.73,71.81,15.66,5044,Running,11.63,177.5,40.7,27.5,Running,1.158,12.19,2.37,0,Running,Low
3/3/2024 21:50,Afternoon,27.5,65.9,592,10.84,2.939,-0.3,Running,587,0.46,35.7,Running,1.841,103.6,37.37,1956,Running,3.87,71.9,14.32,4925,Running,12.26,194.9,41.1,28.2,Running,1.191,11.23,2.362,0,Running,Low
3/3/2024 22:00,Night,26.5,73.7,589,10.55,3.074,-0.01,Running,581,0.38,38.5,Running,1.75,105.1,39.13,2057,Running,4.13,71.12,14.78,4885,Running,11.35,188.5,40.2,27.4,Running,1.155,11.79,1.922,0,Running,Low
3/3/2024 22:10,Night,27.7,56.6,602,11.48,3.03,0.14,Running,601,0.27,36.4,Running,1.821,99.8,35.13,1977,Running,4.6,72.66,14.86,5011,Running,11.59,182.6,42.2,27,Running,1.198,11.93,2.384,0,Running,Low
3/3/2024 22:20,Night,26.6,67.1,605,10.47,3.13,-0.4,Running,596,0.55,37.1,Running,1.757,106.5,38.99,2049,Running,3.61,72.15,14.94,5039,Running,12.66,181.5,38.8,26.2,Running,1.182,10.21,2.786,0,Running,Low
3/3/2024 22:30,Night,29.6,62.2,628,9.71,3.156,0.21,Running,616,0.66,36.6,Running,1.805,106.2,36.79,1995,Running,3.75,71.66,15.04,4882,Running,11.52,177.7,40.8,27,Running,1.174,12.67,2.639,0,Running,Low
3/3/2024 22:40,Night,30.5,67.1,614,10.47,3.003,-0.24,Running,599,0.61,35,Running,1.737,103.8,38.46,2073,Running,3.74,70.48,15.35,5093,Running,12.43,179.6,37.7,27,Running,1.175,12.13,2.201,0,Running,Low
3/3/2024 22:50,Night,26.9,66.3,591,10.89,2.925,-0.01,Running,588,0.57,37.2,Running,1.71,108,37.63,2105,Running,3.6,73.16,14.78,4823,Running,10.97,176.6,36.8,25.7,Running,1.25,12.21,1.929,0,Running,Low
3/3/2024 23:00,Night,25.6,67.5,587,10.66,3.046,0.27,Running,582,0.46,36.5,Running,1.781,101.6,39.98,2021,Running,3.83,71.02,15.07,4942,Running,12.73,179.7,41.6,24.8,Running,1.218,11.59,2.457,0,Running,Low
3/3/2024 23:10,Night,30.1,69.9,607,10.41,2.932,0,Running,596,0.58,37.9,Running,1.794,108.4,36.69,2007,Running,4.39,71.53,14.98,4974,Running,11.36,173.2,40,24.6,Running,1.115,12.47,2.777,0,Running,Low
3/3/2024 23:20,Night,28.6,71.9,580,10.85,3.201,-0.22,Running,563,0.62,34.1,Running,1.78,105.5,38.94,2022,Running,3.47,72.29,14.54,4936,Running,11.56,172.9,39.1,26.2,Running,1.244,11.33,2.356,0,Running,Low
3/3/2024 23:30,Night,26.9,74.8,627,10.94,3.014,-0.05,Running,624,0.51,31.5,Running,1.741,104,37.58,2068,Running,4.21,71.04,14.94,4943,Running,12.34,186.5,37.9,23.6,Running,1.226,11.46,2.067,1,Running,Low
3/3/2024 23:40,Night,32.1,65.1,618,11.11,2.963,-0.04,Running,599,0.38,37.1,Running,1.78,104.9,37.76,2022,Running,3.15,70.81,14.93,5187,Running,12.14,171.9,41.7,26.7,Running,1.223,12.5,2.323,1,Running,Low
3/3/2024 23:50,Night,26.3,62.3,593,10.52,3.018,-0.19,Running,588,0.45,35.7,Running,1.813,104.7,37.72,1985,Running,3.72,70.3,14.92,4915,Running,12.45,184.4,37,24.3,Running,1.244,12.29,2.598,0,Running,Low
4/3/2024 00:00,Night,22,58.9,574,9.87,2.865,-0.13,Running,574,0.67,34.4,Running,1.798,108.7,36.73,2002,Running,3.84,72.58,15.02,5244,Running,11.36,170.5,42,24.9,Running,1.201,10.98,2.873,0,Running,Low
4/3/2024 00:10,Night,25.9,67.2,620,10.12,2.903,0.8,Running,610,0.49,34.5,Running,1.809,101.8,37.98,1990,Running,4.84,71.56,15.04,5044,Running,11.86,183.1,40.9,25.1,Running,1.231,13.26,2.423,1,Running,Low
4/3/2024 00:20,Night,32.9,69.2,598,10.97,3.12,0.28,Running,585,0.17,40.1,Running,1.766,102.7,37.91,2038,Running,3.86,74.34,14.78,5009,Running,11.69,179,37.1,23.5,Running,1.177,11.39,2.816,0,Running,Low
4/3/2024 00:30,Night,27,58.3,619,9.35,2.934,-0.15,Running,613,0.35,33.7,Running,1.859,108.1,38.36,1937,Running,2.9,71.2,15.64,5048,Running,11.44,186.6,40.3,23.6,Running,1.242,11.89,2.783,0,Running,Low
4/3/2024 00:40,Night,26.5,70.7,576,10.29,2.895,0.35,Running,573,0.46,33.3,Running,2.729,103.2,38.13,1319,Fault,3,71.26,14.42,5253,Running,12.3,178.3,45.3,24,Running,1.211,13.4,2.147,0,Running,High
4/3/2024 00:50,Night,28.1,64.5,591,9.69,3.054,-0.17,Running,583,0.6,35.2,Running,2.746,107.7,39.2,1311,Fault,4.02,71.55,14.64,4901,Running,12.47,170,42.4,22.8,Running,1.131,10.35,2.875,0,Running,High
4/3/2024 01:00,Night,31,58.7,600,10.02,3.119,0.59,Running,599,0.47,37.4,Running,2.61,110.1,39.39,1380,Fault,4.31,72.19,16.39,4888,Running,11.83,179.1,38.3,22.4,Running,1.252,10.63,2.589,0,Running,High
4/3/2024 01:10,Night,27.8,60.8,601,11.02,3.072,0.18,Running,584,0.61,39.6,Running,2.815,103.8,36.42,1279,Fault,4.19,71.62,14.48,4925,Running,12.76,180.8,41.4,22.3,Running,1.194,12.35,2.138,0,Running,High
4/3/2024 01:20,Night,29.8,60.3,593,10.15,3.1,-0.05,Running,584,0.45,36.3,Running,2.339,107,39.3,1539,Fault,4.08,72.49,14.32,5003,Running,11.61,179.3,37.2,24.3,Running,1.187,10.02,3.028,0,Running,High
4/3/2024 01:30,Night,27.4,60.4,609,10.04,2.924,0.22,Running,604,0.3,32.5,Running,2.425,101.5,36.22,1484,Fault,4.58,71.22,15.37,4827,Running,12.75,182.9,37.3,23.3,Running,1.178,10.37,2.462,0,Running,High
4/3/2024 01:40,Night,29.8,67.8,584,8.91,2.858,-0.79,Running,582,0.45,38.9,Running,2.671,107.3,38.88,1348,Fault,3.73,70.89,13.96,5002,Running,12.28,177.2,39.9,21.9,Running,1.182,12.94,1.917,0,Running,High
4/3/2024 01:50,Night,28.5,69.3,598,10.6,3.15,-0.56,Running,583,0.53,35,Running,2.404,105.6,38.93,1498,Fault,4.45,70.56,14.88,5169,Running,11.39,173.7,41.1,23.4,Running,1.211,11.67,2.288,0,Running,High
4/3/2024 02:00,Night,26.8,73.5,602,10.52,2.968,-0.6,Running,598,0.53,33.3,Running,2.716,106.4,35.13,1326,Fault,3.18,70.22,16.07,5015,Running,12.99,175,41.6,21.6,Running,1.151,13.76,2.214,0,Running,High
4/3/2024 02:10,Night,28.8,61.5,608,11.73,2.975,0.07,Running,600,0.37,32.8,Running,2.313,103.1,38.14,1556,Fault,3.55,71.59,14.23,4971,Running,11.78,177.4,41.7,20.2,Running,1.122,11.17,2.295,0,Running,High
4/3/2024 02:20,Night,26.4,66.7,611,9.75,3.133,0.87,Running,600,0.46,36.7,Running,2.637,100,37.3,1365,Fault,3.1,71.76,14.01,4938,Running,12.6,177.4,41,22.6,Running,1.147,11.75,2.366,0,Running,High
4/3/2024 02:30,Night,23.9,61.8,583,10.18,3.056,1.12,Running,568,0.77,35.5,Running,2.614,106.5,36.86,1377,Fault,3.86,71.49,14.25,5090,Running,12.07,192,36.8,23.4,Running,1.219,12.43,2.423,0,Running,High
4/3/2024 02:40,Night,27.9,65.1,577,10.2,3.046,0.32,Running,575,0.38,35.7,Running,2.578,98.8,40.03,1396,Fault,3.98,72.99,15.45,4917,Running,12.19,186.3,39.9,22.1,Running,1.192,12.38,2.411,0,Running,High
4/3/2024 02:50,Night,24.1,57.6,619,11.26,3.217,0.25,Running,604,0.57,37.6,Running,2.412,104,37.02,1492,Fault,4.06,72.98,15.56,5185,Running,12.45,183.4,41.9,19.5,Running,1.256,11.8,2.471,0,Running,High
4/3/2024 03:00,Night,29.8,59.4,605,9.92,2.936,-0.9,Running,592,0.29,33.4,Running,2.452,107.8,36.79,1468,Fault,4.03,71.73,14.74,5193,Running,12.42,182.2,40.9,21.2,Running,1.197,11.48,2.676,0,Running,High
4/3/2024 03:10,Night,27.9,69,589,10.22,3.093,-0.27,Running,576,0.59,37.7,Running,1.765,105.6,38.11,2040,Running,3.54,70.56,15.34,5026,Running,11.83,181.5,40.4,20.7,Running,1.242,12.19,2.276,0,Running,Low
4/3/2024 03:20,Night,32.3,57.6,623,10.49,3.006,-0.39,Running,621,0.41,34,Running,1.849,110.8,39.03,1947,Running,3.9,71.55,15.7,4999,Running,12.27,181.5,40.7,21.2,Running,1.165,13.1,2.854,1,Running,Low
4/3/2024 03:30,Night,27,68.1,602,10.15,3.027,-0.31,Running,596,0.54,39.3,Running,1.731,108.1,37.79,2079,Running,3.25,71.52,15.89,5103,Running,12.23,180.8,40.6,19.8,Running,1.178,12.61,2.132,0,Running,Low
